"MasterCatalogName","ProductCode","VariationCode","Enabled","ExtraPrice","FixedListPrice","FixedSalePrice","FixedMSRP","DeltaMSRP","FixedWeight","ExtraWeight","ExtraCost","FulfillmentTypes","MfgPartNo","UPC","DistPartNo","sleeping-bag-shape","sleeping-capacity","fits-up-to","length","lens-color","sock-height","material","frame-color","meat","gear-capacity","temperature-rating","gender","brand-colors","hat-style","number-of-exterior-pockets","shirt-size","shirt-style","inseam-in.-","shoe-size","fabric-type","faset-color","size","pant-rise","pant-size","metal-type","attribut-bd","finish"
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Vintage/Earth","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Vintage/Earth","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Night/Dusk","","","","","","","","","XXL","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Night/Dusk","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Night/Dusk","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Night/Dusk","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_003","HikeShirt_003-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Night/Dusk","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Spruce","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Spruce","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Spruce","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Spruce","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Spruce","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ruby","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ruby","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ruby","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ruby","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Ruby","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dark-Violet","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dark-Violet","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dark-Violet","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dark-Violet","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_002","HikeShirt_002-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Dark-Violet","","","","","","","","","XS","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sapphire","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sapphire","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sapphire","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sapphire","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Mud","","","","","","","","","Extra Large","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Mud","","","","","","","","","Large","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Mud","","","","","","","","","Medium","","","","",""
"Mystic Outdoors Master","HikeShirt_001","HikeShirt_001-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Mud","","","","","","","","","Small","","","","",""
"Mystic Outdoors Master","HikePants_015","HikePants_015-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","",""
"Mystic Outdoors Master","HikePants_015","HikePants_015-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","S","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","XL","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","L","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","M","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-3","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","S","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-2","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","XS","","",""
"Mystic Outdoors Master","HikePants_014","HikePants_014-1","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","XXS","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-36","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","13","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-35","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","12","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-34","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","11.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-33","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","11","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-32","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","10.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-31","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","10","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-30","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","9.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-29","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","9","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-28","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","8.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-27","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","8","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-26","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","7.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-25","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Sodalite","","","","","","7","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-24","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","13","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-23","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","12","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-22","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","11.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-21","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","11","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-20","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","10.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-19","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","10","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-18","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","9.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-17","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","9","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-16","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","8.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-15","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","8","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-14","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","7.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-13","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Burnt-Maple","","","","","","7","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-12","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","13","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-11","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","12","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-10","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","11.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-9","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","11","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-8","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","10.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-7","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","10","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-6","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","9.5","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-5","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","9","","","","","","","",""
"Mystic Outdoors Master","HKFT_007","HKFT_007-4","Yes","","","","","","","0.0000","0.00","","","","","","","","","","","","","","","","","Black","","","","","","8.5","","","","","","","",""
